Id,Category,Text
6480,0,"Puta madre, me vengo enterando que el mes pasado regalaron Bayonetta :'(
"
6481,0,"Ya no voy a beber antes de Interpol por el tráfico hdp! 🙄🙄 Me caga lo odio
"
6482,0,"Una reata grande y gorda es bueno, si es pequeña y delgada es malo 😝
"
6483,1,"Podrás mirar a 9 Hablar con 8 Reír con 7 Soñar con 6 Salir con 5 Coger con 4 Querer a 3 Estar loca por 2 Pero siempre vas a ser 1 puta.
"
6484,0,"Alv, ya denle el Oscar y todos los putos premios a Will de Strangers Things, se está mamando. 😱🔝😭👏🏼👏🏼
"
6485,0,"Está cagado que ayer no tomé alcohol y amanecí bien crudo alv.
"
6486,0,"#PonteLaVerde ..a los comentaristas de televisa Fíjense primero  ni le pego a ese maricon de honduras alv
"
6487,0,"De haber sabido que iba a escuchar reggaetón a las putas 11 de la noche mejor me iba a San Juan alv
"
6488,0,"Verga. Ya borró mi ""te quiero"", mi ""me encantas"" y seguro quitó mi Post it con una cita hermosa. 😔
"
6489,0,"Wey estoy buscando Sailormoon. Modo marica ON, ¿la tienes?
"
6490,1,"DESBLOQUEAME PINCHE GORDA HIJA DE TU PUTA MADRE @USUARIO SoyLadyCorrales
"
6491,1,"GENTE ESTUPIDA DE MIERDA QUE  NO SABE ACEPTAR LO QUE ES TALENTO! HDP  Perdón me altere
"
6492,0,"05:07 am. Ni estando enfermo respetas, Morfeo. ¡Tantita madre!
"
6493,0,"Se arma la gorda en el Metro, por un perrito (Video)
"
6494,0,"Gritos, risas, llanto y mentadas de madre.  Bendito #MetroCDMX  😫
"
6495,0,"Nos valen puta verga las eliminatorias de Conmebol.
"
6496,0,"Está muy cagado que ya en la ingeniería te castiguen llevando dulces cada que dices una grosería.
"
6497,0,"@USUARIO obvio 😍 hasta se me hace tonta la pregunta 😏❤💚
"
6498,0,"Siento que la ha de tener bien gorda 😏🔥
"
6499,0,"Mi meta gorda será cruzada en diciembre 2018. Solo me falta el proceso y ya
"
6500,0,"Hoy llámenme la señora de la casa! Mujer luchona 👩🏽‍🌾💪🏼 súper,?desayuno, limpieza, mandados 😰
"
6501,1,"@USUARIO como van a estar de fiesta los edos afectados? (chps-oax) por la ayuda de la q  hablas? Dices mierda ante el micrófono HDP!
"
6502,0,"No creas que estoy tonta, ya me enteré 😉
"
6503,0,"He decidido viajar en el tiempo hijos de sus putas madres, justo el día en que las mujeres eran menos putas, y no tenían de idolo a Bajenny.
"
6504,0,"¿En verdad son descomunalmente pendejos como para no saber cómo se usan las putas y rechingadas luces direccionales?
"
6505,0,"Chingas a tu madre ... Si lo leÉs ... Si no, no hay pedo! 😎🤘
"
6506,0,"La diferencia la haces tu, al esforzarte, al no conformarte y a partirte la madre día a día intentando superarte. Fácil ? Claro que no.
"
6507,0,"Yo t doy verga mamasita asta q t tiemblen las piernas y para q mames asta q te canses y si te gusta ps
"
6508,1,"Buena tarde!!!!! @USUARIO @USUARIO Q opinan de este hdp de @USUARIO q se hace pasar por el inmortal?
"
6509,0,"Feminicidios xq somos putas, borrachas, etc. Pero pretender que nosotras no cometemos de… 
"
6510,1,"Si vas a dejar que tu auto se estacione solo, de una vez asegúrate de usar las zapatillas adecuadas, Marica!!
"
6511,0,"El profe Soto me agradaba pero dejo de agradarme en el momento que me dijo gorda y preguntó si estoy embarazada 😠
"
6512,0,"No mamar! Ahora sí tuve un sueño bien satánico alv.
"
6513,1,"el marica puso su perfil privado después de la trolleada
"
6514,0,"Odio ser mujer por los putos dolores de ovarios 😠😠
"
6515,0,"la era de la posverdad ya me vi mamando con esa ecuación de palabras &lt;3
"
6516,0,"Obviamente es algo de amor! Por algo se empieza. Después un puto best seller de economía bien prra alv. Jaja
"
6517,0,"@USUARIO ESA ES MI GENTE LUCHONA
"
6518,0,"Porque como las Putas no se les marca así las tetas 
"
6519,0,"No pueden decir que les gustan los mallones blancos de los Pats. Tan putos.
"
6520,0,"#TodoFuncionaCon Una noche de copas, Una noche loca 🎶 @USUARIO @USUARIO @USUARIO @USUARIO 🙏 5543389021
"
6521,0," @USUARIO Todavía están comiendo camote. Como de eso de las 11 se ponen a chambear.
"
6522,0,"Lo importante aquí es que nos valga verga, amikos❤️
"
6523,0,"No mamen, ya ni para putear me alcanza el tiempo, vale verga.
"
6524,0,"A ver papa ya le dije q sí voy a terminar la prepa el año q viene, q ya dejé las drogas, q estoy comiendo sano y q ya no valgo verga tanto.
"
6525,0,"Sea más serio con esas putas publicaciones, infórmese!!!
"
6526,0,"5 putos que no aguanto es que digan algo y se haga otra cosa no mamen asi no son las cosas pues
"
6527,0," @USUARIO @USUARIO @USUARIO @USUARIO Pusss es periodista de largo tiempo.... mira que el seguimiento a DelaRosa es digno de un buen chayo. Pero bueno... el hambre es cabrona.
"
6528,0,"Soñé que mi bastardo se volvía transexual y molestaba a unos putos , después me dejaba un paquete donde había un gato encerrado 😲
"
6529,0," @USUARIO ¡Cuenta el chisme! ¿Quién dijo prietas? ¿A quién me madreo? Hahahahahahahaha
"
6530,0,"Ame nuestra tarde loca. Respira onda y piensa en lindas flores. en Villahermosa, Tabasco
"
6531,0,"Que poca madre que en pleno siglo XXI exista esa pobre mentalidad de discriminacion
"
6532,1,"A la señora que viene sentada en el metro y todavía pone el brazo en donde nos recargamos los que vamos de pie ... Chingas a tu madre
"
6533,0,"@USUARIO Erasmo vas de mal en peor con tus primicias tontas,no das unaaa!!
"
6534,0,"Verga, @USUARIO hay que dejar de decir ""verga"", nos vemos corrientes, verga.
"
6535,0,"Yo no te hago perder el tiempo, te garantizo mi imagen y servicio. #putas #Veracruz | 
"
6536,1,"Solo a las más putas les gusta las alitas y la cerveza.
"
6537,0,"Creo que a este paso voy a terminar de historiadora y profesora loca de idiomas. A ver qué tal. Pero ¡la mejor loca!.
"
6538,0,"TRAICIÓN de políticos corruptos: A cambio de dinero y puestos nos han vendido a criminales.  ¡Ya paren de mamar...!
"
6539,0,"Puebla ayúdame a compaRTir a estas putas ratas dedicadas al robo d transporte público Xq este idiota @USUARIO no da 1 seg…
"
6540,0,"Roxxana, 1000 una hora, soy una nena completita llena de placer. #putas #Jalisco | 
"
6541,0,"Compadres, acabo de ver una publicación sobre lo mucho que vale verga la vida ¿ustedes creen que sí vale mucha verga la vida?
"
6542,0,"Mejor me quedo con mi Traineer jajaja, vale verga. Jamás pensé en pasar en esta situación. Me quiero matar.
"
6543,0," @USUARIO Acciones y medidas tontas y absurdas <URL>
"
6544,1,"Jajajajajajajajaja putos gringos chinguen a su madre
"
6545,1,"Eres mas simio tu que darwin hijo de perra es lamentantable como puede haber pen…
"
6546,1,"Cabron cobarde hijo de puta, perros drogadictos como tu merecen que los eduquen ya te llegara ya te llegara MALDITO JOTO!
"
6547,0,"Cuanto descaro tiene de mostrar los putos nombres, cabrón.
"
6548,0," @USUARIO K poca madre hay mucha gente cerrada aparte los gustos de cada quien es cosa privaada y lo.que agas y desagas fuera de tu trabajo es tu pedo
"
6549,0,"Sí o no está bien grande?  Hahahaha me va a mandar a la verga porque con nada me tiene a gusto.
"
6550,1,"El día que tenga mucho dinero le pagaré el sueldo a todos los agentes de tránsito…Con tal de no volverlos a ver en la calle HDP
"
6551,0,"Amor/odio a la gente que sabe chiflar para detener los carros.
"
6552,1,"sABEN QUÉ ME REHUSO A CREER MÁS PUTADAS DEL MIXTAPE, UNO SE EMOCIONA Y DE PLANO NO, CHINGADAMADRE VAYANSE A LA VERGA
"
6553,0,"Cuando la Lic te dice que tenes que leerle tu parcial, porque tu letra esta de la verga y no se entiende nada.
"
6554,0,"Neta no puedo con que esto me despierte una hora antes de lo que me tengo que despertar que poca madre
"
6555,0,"Estaba escuchando distintas opiniones, y dije ""sí, hay que ser consecuentes con los putos actos"".
"
6556,0,"Ver videos de morras con pito no te hace gay.
"
6557,0,"Ayer subí una foto que decía “AfterSex” jaja y las putas zorras que nunca les había hablado se me insinuaron, y después me ofrecían trio😭
"
6558,0,"@USUARIO Que bonito! JAJAJAJA Me encantó lo ardida que esta la ex de Gonzalo 😂😂 bailando y celebrando 😂😂😂😂😂😂
"
6559,0,"@USUARIO Madre mía! Por qué solo antojas? Yo quiero macho y tú dando esos espectáculos
"
6560,0,"¿Con qué autoridad moral nos quieren hacer ir un sábado si nos va mal, cuando tuvimos que usar el tiempo que sí teníamos para tareas tontas?
"
6561,1,"@USUARIO @USUARIO Estamos igual, estos HDP no más nos traen de sus pendejos, deberíamos juntarnos todos y hacer una demanda grupal para ver si así mejoran
"
6562,1,"SE MAMO PINCHE MAESTRA NO VINO, NI LA PUTA DESVELADA HACIENDO EL PUTO ENSAYO!!😠😠😠😬😤
"
6563,0,"Nadie sabe lo que tiene, hasta que la vez en pijama con unas putas ojerotas.
"
6564,0,"GRACIAS SEÑORA GORDA DEL PASADO
"
6565,0,"#primerPlano que falta de respeto de jc como se refirió diciendo Llegastes gorda Podría haber sido mas caballero pero es pedir pera al olmo
"
6566,1,"Que putas son, la verdad. A este punto me siento más seguro abriendo Tumblr en público que Twitter. #StopATuPuteria
"
6567,0,"NO SE PUEDE CREER. ESTAMOS MEADOS POR UNA MANADA DE ELEFANTES. LA CONCHA DE SU MADRE
"
6568,0,"Aqui claramente podemosnver la arrogancia de los YTbers @USUARIO  Les vale verga sus subs
"
6569,0,"Y ya hace 3 años le andaba tirando telarañas a (miren mi mano gorda)
"
6570,1,"Awuevo mis changos!!! Adiós putos gringos de mierda!!
"
6571,0,"jajajajajajajajaj oook!. . . .pinche día de la verga jajajajajajajajajajaja ( me doy). . . jajajajajajajajaja a
"
6572,0,"Estaré gorda pero al menos no perturbarse por un accidente.
"
6573,0,"@USUARIO cual es el club de las feas? 😱
"
6574,1,"No es insulto, eso es lo que es Serrano, una enano esperpento y marica porque no enfrenta
"
6575,1,"Me cagan esas chingaderas y todo lo que tenga que ver con putos norteños imbéciles y gente que dice ""fierro"". Cultura mierdera.
"
6576,1,"No , jajaja ya tiene mucho eso pero tan Joto es el mugroso greñudo que bloquea gente 😂
"
6577,1,"Pinches putos rateros me acaban de robar la batería de mi carro afuera de mi casa 😡😡😡😡😡😡
"
6578,0,"TOUCHDOWN DALLAS. Te amo, @USUARIO Eres el puto amo.
"
6579,0,"Nada más piensan que te traen bien loca (y sí) pero no está chido 😡😠
"
6580,1,"Y si veo Coco y lloro les vale verga, dejen de mamar, y si está bonita CÁLLENSE EL PENDEJO OSICO. #lomismopasoconToyStory3 #ultramamadores
"
6581,1,"¿Es neta lo que dijo el estúpido de @USUARIO acerca de los damnificados en #Oaxaca ? #HDP
"
6582,0,"No hay nada mas rico 😍 #gay
"
6583,0,"Sería millonaria si me dieran un peso por cada vez que me la pelan
"
6584,0,"Me caga que la puerta principal de mi casa tenga una parte de cristal, quien sabe cuanta gente me ha visto bailar como loca por la casa ☹️
"
6585,1,"Baia baia hijo de tu puta madre.  Tantita madre cabron. #xsports_apologize_to_bts <URL>
"
6586,0,"Chicos yo tenía todo esto, era re gorda fan de TheDog, todo lo que tiene perros siempre me ha ganado
"
6587,0,"Seriamos 4 pero salieron a dar las nalgas, no a jugar fútbol 😒😒
"
6588,0,"@USUARIO ¿Ardida? Sólo defiendo un punto de vista, el ardido es otro que ya no sabe qué responder.
"
6589,0,"#ITMovie #ITConoceTusMiedos Me dio más miedo la báscula del consultorio que esa tonta película del payaso.
"
6590,0,"@USUARIO Somos la puta de todos los equipos. Este puto equipo se cayo a pedazos. Como duele esto
"
6591,0,"Lo bueno de que mañana tenga examen de urología es que MI EQUIPO EXPUSO TODO A LA VERGA PASENME UNA BUENA PELICULA PA VER AHORITA 😋
"
6592,0,"@USUARIO Que falta de respeto hacia esa persona;el chiflar el Lero lero;q pica,ponganse en su lugar.
"
6593,0,"No es porque me hayan mandado a la verga peeeeeeero jamás tuve que haber dejado a Lei. Lección aprendida.
"
6594,0,"Infantino se ve que si quiere a Me$$i en el mundial, dos putos robos enormes. Qué lástima que ""el m…
"
6595,0,"Si la vas a buscar para que vuelva conmigo si te digo, Si no ni madres
"
6596,1,"Aquí el cabron de @USUARIO se monta a el putito de @USUARIO
"
6597,0,"A casi 22 años de valer madre en todo, que bendición Dios mío.💖
"
6598,0,"mi pareja cojiendose a un chavo y foto de su rica verga el inter
"
6599,0," @USUARIO Hasta blanco se puso el cabron
"
6600,0,"Cuando tu vida se resume a estar en un ClubMediaFest estás de la verga.
"
6601,1,"Vuelve JOSÉ???? COÑO HDP ACASO NO TIENES FAMILIA SUFRIENDO LAS PENURIAS? TU DEBES ser d los cobardes q le temen
"
6602,1,"Este pendejo siempre me anda diciendo lo gorda que estoy pkm
"
6603,0,"Estoy molesta, pero chingue su madre. Buenos días! ❤️
"
6604,0,"@USUARIO A la madre! tienes vato!?
"
6605,0,"@USUARIO :( esta cañón vivir con tantas cosas feas
"
6606,0,"#MasterChefMx  -Erick y Pablo ¿como se llama su platillo?  - espadazos con camote 😂
"
6607,0,"Ya rasurado y de azul vamonos al trabajo #Bulto #Gay #AmoMiBulto #DeNuevoTarde jajaja tengan un excelente día
"
6608,1,"@USUARIO Viejas feas ridículas
"
6609,0,"Vale verga estoy bien pendejo ayer me desvelé haciendo 2 tareas de 2 clases que hoy ni me tocaban 😡
"
6610,1,"EEJA DE CHILLAR COMO PUERCO PINCHE GANDUL Y YA DEJA LAS PUTAS DROGAS. CUAL POLICÍA? CADA VEZ TE DEJAN MAS PENDEJO JAJAJA
"
6611,0,"El taxista me pregunto: ¿A dónde lo llevo? Le dije ""al pasado, cuando era feliz contigo"". Se rio, me mandó a la verga y se fue, así como tú
"
6612,0,"Alguien agendo a la industria... no es lo que necesitamos, pero? No hay pero, putos débiles ante el dinero y las de influencias. Animales.
"
6613,0,"Muchas gracias por ignorarme, cuando me necesites ahí estaré siempre para mandarte a la chingada como tu lo has hecho conmigo.
"
6614,0,"Alguien me puede decir donde putas veo el capitulo?
"
6615,0,"Apoco, ¿en qué momentollamo piruja o golfa a alguien? 🤔
"
6616,0,"En vez de que @USUARIO este chupandose el dedito, delen verga, que verán como se las termina de chupar rico
"
6617,1,"PINCHES IDIOTAS! Como se dejan ganar por los putos catrachos! Y darles el pase que 🤢!!!
"
6618,0,"Este chavo que está cortándose el cabello me hace ojitos! Y yo tan joto que no le hago caso 🤦🏾‍♂️
"
6619,0,"Hablan que son cristianos, el domingo van a misa y el sábado se fueron de putas... 😂😂
"
6620,0,"Si piensas que dos tragacamotes es lo ideal para formar ética y moralmente,  un hijo,…
"
6621,0,"Chino que más aplauda lo mando a la China - App del régimen comunista vigila a la población
"
6622,0,"ole su puta madre
"
6623,0,"When ya te vale madre que el profe se de cuenta de lo aburrida que esta su clase😂
"
6624,1,"Ándele pinche @USUARIO por joto y tramposo #NoEraPenal
"
6625,0,"Gente, cuando estén en la calle, en los andenes del metro, o subiendose a un camión TENGAN TANTITA MADRE y no se detengan a mandar msjs !!😠😠
"
6626,0,"Obvio los odio porque  siempre hay camiones en mi casa tapando la cochera, ruidi todas  las mañanas incluso peor los putos sábados  anyway
"
6627,1,"D NarcoPoliticos Corruptos ha Aspirantes a la Presidencia y ha la Gobernatura de PUEBLA Hijos d Mil Putas @USUARIO @USUARIO
"
6628,0,"Que mal perderme los #Worlds2017 por los putos horarios de mierda
"
6629,0,"No hay mejor sensación que darte cuenta que algo te vale chingos de verga 😋
"
6630,1,"Pues en persona no te ves de 500 likes culera. *putos filtros 😕🤣
"
6631,0,"Estoy pensando donde hacer mi servicio y la verdad es la decisión más cabrona qué haré en toda mi vida.
"
6632,0,"#MeToo #yotambien no es justo que por defenderme al acoso fui señalada como loca, me defendí y expuse al que lo hizo,eso es ser ""loca""
"
6633,0,"7 años mamando del erario público y hasta ahora se da cuenta? se retira a hacer trizas la PAZ a tumb…
"
6634,0,"En buenas noticias, ya solo me falta el plan de trabajo; en mala noticias. Me dio gripa de esas feas que me tiran 🤧
"
6635,0,"Verga! ¿Qué verga es esa verga de acorrientarse de a vergas por andar con la verga en la boca? Verga!
"
6636,0,"Cuando vas a cortarte el cabello y te atiende el que tiene un culo rico, como no darle su propina con esa rica Verga 😈😏 <URL>
"
6637,1,"Todas flotan menos tu por gorda 💀 #VerdadesOcultas #MeduelesMexico #LaMula
"
6638,0,"Que caliente me puso la verga mi nuevo lubricante que me vine cogiendo y me quedaron ganas de seguírmela jalando
"
6639,1,"El primer valiente maricón, que te falta por la espalda Santander 🤔🤔🤔, ya salió del closet 😂😂😂
"
6640,1,"Una puta gorda solapada rencorosa es peor! Jajajaja chis tuiter
"
6641,0,"Consejo del día: Se feliz! Eso atrae miradas y vuelve loca a la gente. 😉 Buen dia!: me siento bendecido
"
6642,1,"Debajo de la manta, da lo mismo prieta que blanca
"
6643,0,"Hay un cabron ""rapeando"" reggaeton con playback. ¿Qué putas le pasa a este mundo?
"
6644,0,"Me faltan 2 kilos de Chichi para ser Gorda y media buena.
"
